"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
656945,"Scott, Tanner",59,0.3389830508474576,0.6610169491525424,0.3559322033898305,0.22033898305084745,0.0847457627118644,0.3389830508474576,0.3050847457627119,0.3559322033898305,0.13559322033898305,0.15254237288135594,0.05084745762711865,0.20338983050847456,0.15254237288135594,0.30508474576271183
593974,"Peralta, Wandy",79,0.5189873417721519,0.48101265822784806,0.17721518987341772,0.26582278481012656,0.0379746835443038,0.4177215189873418,0.4050632911392405,0.17721518987341772,0.22784810126582278,0.25316455696202533,0.0379746835443038,0.189873417721519,0.15189873417721517,0.13924050632911392
665795,"Cabrera, Edward",158,0.44936708860759494,0.550632911392405,0.22784810126582278,0.26582278481012656,0.056962025316455694,0.46835443037974683,0.2974683544303797,0.23417721518987342,0.24050632911392406,0.14556962025316456,0.06329113924050633,0.22784810126582278,0.15189873417721517,0.17088607594936708
571510,"Boyd, Matthew",63,0.3968253968253968,0.603174603174603,0.1746031746031746,0.3492063492063492,0.07936507936507936,0.4126984126984127,0.3492063492063492,0.23809523809523808,0.15873015873015872,0.20634920634920634,0.031746031746031744,0.25396825396825395,0.14285714285714285,0.20634920634920634
664208,"Maton, Phil",52,0.4230769230769231,0.576923076923077,0.23076923076923078,0.3269230769230769,0.019230769230769232,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.19230769230769232,0.17307692307692307,0.057692307692307696,0.15384615384615383,0.13461538461538464,0.28846153846153844
670970,"Morejon, Adrian",77,0.6103896103896104,0.38961038961038963,0.09090909090909091,0.24675324675324675,0.05194805194805195,0.37662337662337664,0.37662337662337664,0.24675324675324675,0.2727272727272727,0.23376623376623376,0.1038961038961039,0.10389610389610393,0.14285714285714288,0.14285714285714285
663362,"Waldron, Matt",79,0.46835443037974683,0.5316455696202531,0.27848101265822783,0.16455696202531644,0.08860759493670886,0.379746835443038,0.4050632911392405,0.21518987341772153,0.22784810126582278,0.17721518987341772,0.06329113924050633,0.15189873417721522,0.22784810126582278,0.1518987341772152
682254,"Montgomery, Mason",57,0.5263157894736842,0.47368421052631576,0.19298245614035087,0.21052631578947367,0.07017543859649122,0.43859649122807015,0.3333333333333333,0.22807017543859648,0.2807017543859649,0.17543859649122806,0.07017543859649122,0.15789473684210525,0.15789473684210525,0.15789473684210525
656605,"Keller, Mitch",206,0.4029126213592233,0.5970873786407767,0.19902912621359223,0.3106796116504854,0.08737864077669903,0.32038834951456313,0.39805825242718446,0.2815533980582524,0.1553398058252427,0.18446601941747573,0.06310679611650485,0.16504854368932043,0.21359223300970873,0.21844660194174756
650911,"Sánchez, Cristopher",211,0.5734597156398105,0.4265402843601896,0.17061611374407584,0.2132701421800948,0.04265402843601896,0.4265402843601896,0.3791469194312796,0.1943127962085308,0.2796208530805687,0.22748815165876776,0.06635071090047394,0.14691943127962087,0.15165876777251183,0.12796208530805686
689147,"Kerkering, Orion",58,0.3793103448275862,0.6206896551724137,0.3275862068965517,0.1896551724137931,0.10344827586206896,0.41379310344827586,0.29310344827586204,0.29310344827586204,0.22413793103448276,0.08620689655172414,0.06896551724137931,0.1896551724137931,0.2068965517241379,0.22413793103448273
641745,"Keller, Brad",64,0.4375,0.5625,0.28125,0.234375,0.046875,0.234375,0.453125,0.3125,0.125,0.234375,0.078125,0.109375,0.21875,0.234375
656550,"Holmes, Grant",166,0.42771084337349397,0.572289156626506,0.25903614457831325,0.2289156626506024,0.08433734939759036,0.39759036144578314,0.3433734939759036,0.25903614457831325,0.18072289156626506,0.1927710843373494,0.05421686746987952,0.21686746987951808,0.1506024096385542,0.20481927710843373
691725,"Painter, Andrew",160,0.4125,0.5875,0.28125,0.2,0.10625,0.38125,0.3875,0.23125,0.21875,0.15,0.04375,0.16249999999999998,0.23750000000000002,0.1875
621112,"Blackburn, Paul",76,0.5394736842105263,0.4605263157894737,0.23684210526315788,0.18421052631578946,0.039473684210526314,0.40789473684210525,0.40789473684210525,0.18421052631578946,0.2236842105263158,0.27631578947368424,0.039473684210526314,0.18421052631578946,0.13157894736842102,0.14473684210526316
608379,"Wacha, Michael",191,0.387434554973822,0.612565445026178,0.28272251308900526,0.24607329842931938,0.08376963350785341,0.35602094240837695,0.4083769633507853,0.2356020942408377,0.17801047120418848,0.17801047120418848,0.031413612565445025,0.17801047120418848,0.23036649214659685,0.20418848167539266
656849,"Peterson, David",172,0.5290697674418605,0.4709302325581395,0.14534883720930233,0.27325581395348836,0.05232558139534884,0.4127906976744186,0.37790697674418605,0.20930232558139536,0.27325581395348836,0.20930232558139536,0.046511627906976744,0.13953488372093026,0.1686046511627907,0.16279069767441862
680767,"Vodnik, Victor",60,0.48333333333333334,0.5166666666666667,0.21666666666666667,0.23333333333333334,0.06666666666666667,0.26666666666666666,0.4166666666666667,0.31666666666666665,0.11666666666666667,0.26666666666666666,0.1,0.15,0.15000000000000002,0.21666666666666665
671096,"Abbott, Andrew",201,0.4079601990049751,0.592039800995025,0.25870646766169153,0.24378109452736318,0.08955223880597014,0.3034825870646766,0.4079601990049751,0.2885572139303483,0.18407960199004975,0.15920398009950248,0.06467661691542288,0.11940298507462688,0.24875621890547261,0.2238805970149254
605540,"Woodruff, Brandon",88,0.3068181818181818,0.6931818181818181,0.3977272727272727,0.19318181818181818,0.10227272727272728,0.2727272727272727,0.3522727272727273,0.375,0.09090909090909091,0.1590909090909091,0.056818181818181816,0.1818181818181818,0.1931818181818182,0.3181818181818182
