"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
641857,"McMahon, Ryan","L","74.480946423",36.76870402143122,9.966169041080214,2.5915895321252465,0.5461538461538462,-1.490266410126291,25.422547825411478,26.91281423553777,30.932934787702376,260
669065,"Stowers, Kyle","L","74.474070438",32.500105967704144,14.036094204514962,-1.031918776554947,0.5620437956204378,3.937476053847522,33.000256383997105,29.06278033014958,29.17186598848454,274
699912,"Fernandez, Jose","R","74.427251538",32.57239206997091,7.722690709810318,-5.655121243929635,0.5060728744939271,3.1742245346152558,30.909208294922358,27.734983760307102,29.258954476956085,247
683002,"Henderson, Gunnar","L","74.411443435",31.526320419495825,12.377944009043118,-2.0553453430020414,0.5217391304347826,8.127287702832392,34.93429578462835,26.807008081795967,24.08516441486199,460
624413,"Alonso, Pete","R","74.389378875",33.297195557108196,10.392527794595871,2.3681633861348717,0.5696821515892421,3.3457711471197515,27.961008201529477,24.615237054409718,27.103547270288065,409
671056,"Herrera, Iván","R","74.351206108",29.41259841280304,7.575691502022946,-4.2965959971130765,0.47027027027027035,3.876856838108133,34.4574068202628,30.580549982154654,26.808766855264683,370
606466,"Marte, Ketel","R","74.330620455",31.788511802081224,9.440949181147417,-7.60126240898125,0.5852272727272727,6.2859811727058466,36.840314448968186,30.554333276262348,22.23461980790179,352
592518,"Machado, Manny","R","74.266791351",26.58325282023504,6.333355140597646,0.616222952821903,0.5054054054054055,1.6151970711991197,29.20035265759569,27.58515558639657,31.134411970080457,370
666160,"Moniak, Mickey","L","74.13278037",33.45318038222155,14.223187924529366,-8.472573211756307,0.5353535353535354,5.62269590146045,31.227376781719197,25.604680880258744,30.3480848203424,297
691016,"Soderstrom, Tyler","L","74.11664174",28.498222411261576,10.405678288476834,-3.107015010320545,0.5441988950276244,1.9777125022276885,29.618113918742775,27.640401416515086,31.15416884189487,362
572233,"Walker, Christian","R","74.112289367",28.396174513243988,7.643675906712111,-5.0078070503605,0.47931873479318743,2.390596267252142,31.49322657634099,29.10263030908884,27.42538325914684,411
547180,"Harper, Bryce","L","74.074810559",37.29037398654036,13.399282392278904,-3.3642867994435184,0.4918414918414919,9.552803428474276,33.98042141838177,24.427617989907493,29.708749625851993,429
667670,"Rooker, Brent","R","74.004338792",37.843850549733105,13.449158763279357,-6.103274430660093,0.45660377358490556,2.183637289679232,33.28524040158557,31.101603111906343,26.255725592069304,265
666139,"Lowe, Josh","L","73.998752841",37.744473363276605,12.021710738983309,-3.343560579943326,0.47232472324723235,6.7902837514923045,32.54748070331292,25.757196951820617,29.40974632673503,271
678246,"Vargas, Miguel","R","73.984058265",34.68139352632014,11.662655482420018,-1.8644427015216254,0.6403061224489793,2.05381440163719,33.923317937162466,31.86950353552527,28.23790356697778,392
621439,"Buxton, Byron","R","73.741579974",34.44707835348426,14.64819980956018,-9.658522006581466,0.5681233933161952,5.027061601396431,29.182961916622357,24.15590031522593,26.58320365295753,389
677951,"Witt Jr., Bobby","R","73.668685318",27.759478889207443,5.2048929701946935,-1.907866117473051,0.4325699745547074,2.5038840203966526,28.575217284584266,26.071333264187608,25.942425836918297,393
677800,"Abreu, Wilyer","L","73.663414098",33.229953002979165,6.658211335039276,1.2917696835594277,0.4414634146341463,-2.0754945567784384,27.523381453798653,29.598876010577087,27.416196948570924,410
672960,"Okamoto, Kazuma","R","73.633279205",29.80568268809911,14.866464014136126,-4.635564617389598,0.5615384615384614,4.49388724284095,29.88186879744828,25.38798155460733,27.244670886662043,390
542303,"Ozuna, Marcell","R","73.546358077",36.71463143347093,15.879581817289882,-6.911383786476409,0.49038461538461536,-0.6473041784400992,33.82519027711016,34.47249445555027,25.841138220332315,312
660821,"Sánchez, Jesús","L","73.49947785",28.88891787216103,7.523583285588618,2.2443894034440355,0.501628664495114,7.294209828507615,34.13995113767109,26.84574130916347,27.647847360743512,307
691781,"House, Brady","R","73.490428203",36.57418749470104,9.842518171401753,2.582713325287329,0.4738562091503267,4.2740017993487704,29.56340959669278,25.289407797344015,28.242096794851246,306
701538,"Merrill, Jackson","L","73.448352127",38.83723644375811,9.210627870112102,0.14154227495824223,0.46075949367088603,2.0302492203703015,28.384069291213912,26.35382007084361,28.363775950776517,395
686555,"Collins, Isaac","R","73.434329298",28.297885292810193,4.801881662418001,-6.184617006477498,0.37603305785123964,3.4182004505274532,32.54308319266625,29.124882742138805,28.578804267206273,242
650490,"Díaz, Yandy","R","73.416320287",23.654943652418474,2.289387726315622,8.31438934268922,0.3467048710601719,0.170028244247397,28.40222113794382,28.232192893696425,30.04476128034922,349
671732,"Butler, Lawrence","L","73.389396705",31.42453141177502,5.514865197620682,4.827777584395291,0.3831417624521073,-0.5641883819359532,25.84911748310712,26.41330586504307,31.007869113858213,261
661388,"Contreras, William","R","73.355049708",26.850285283818128,8.79002477594946,0.6439695983069612,0.5976676384839649,2.8105410862677735,31.248232112179174,28.437691025911406,28.910311733811948,343
668901,"Vientos, Mark","R","73.249041027",31.742234663050308,13.014512231903923,0.7165314033980714,0.6223564954682779,2.3278539483344076,29.46832895675628,27.140475008421873,27.361757507728754,331
664040,"Lowe, Brandon","L","73.159286633",33.76135175926249,15.156422859692311,-2.2436878541875247,0.507537688442211,7.410999616828512,34.481025864948926,27.07002624812042,25.239867107499062,398
671277,"García Jr., Luis","L","73.066872382",27.24637962079201,10.08202528097956,-2.8079350706742714,0.6269592476489028,4.538802065335706,33.65104389036122,29.112241825025524,27.456857615784283,319
694208,"Ballesteros, Moisés","L","72.999383239",28.155297464206885,8.874140338098673,2.7737988976194097,0.5991902834008097,2.9967401175717514,35.078842465478,32.08210234790626,29.69167733346348,247
669236,"Jackson, Jeremiah","R","72.988328791",26.265465622864557,9.692477174794806,-0.5711309767372799,0.6209150326797386,2.8467404459600743,30.311082386222193,27.464341940262116,30.965611400385185,306
679529,"Torkelson, Spencer","R","72.954226323",37.80962496470298,15.341620709157809,-8.619438727237448,0.532033426183844,0.047174548756922174,31.328228149768915,31.281053601011987,28.86491750291067,359
669357,"Gorman, Nolan","L","72.9469568",32.32607318584078,17.454161089320984,-6.473466865862694,0.4853333333333333,6.663811550142442,34.922734876977344,28.258923326834903,28.801293391813182,375
662139,"Varsho, Daulton","L","72.90358516",26.77251657153312,8.889199088046567,-0.7252587491462418,0.5721925133689839,-1.9292069146611723,26.316904937802214,28.24611185246339,27.810600371739778,374
681624,"Pages, Andy","R","72.851158283",40.63235153896688,6.931488623938111,-3.166104495875022,0.4454756380510441,-0.7705492068546188,29.408555015272437,30.179104222127062,28.2370984496035,431
665862,"Chisholm Jr., Jazz","L","72.851085371",31.954202947649012,14.970296226700615,-7.653323999359565,0.6171428571428571,1.467288276547402,32.14577154451511,30.678483267967707,26.006955884936335,350
668804,"Reynolds, Bryan","R","72.844302932",38.01392121923679,10.249559409442815,2.7715377784528004,0.43979057591623033,-0.8336727854959674,25.342473161905268,26.176145947401235,28.081680265010238,382
677649,"Duran, Ezequiel","R","72.807208379",27.610268320073605,6.678086936025591,1.3864570565194227,0.4275862068965517,0.38337586569882987,29.514685019812475,29.131309154113648,26.026690442995086,290
673548,"Suzuki, Seiya","R","72.693907158",31.311826994288545,9.323974135569351,-4.66226683537625,0.5205479452054795,5.688116139676029,34.3473416424898,28.659225502813772,27.601112207097227,292
669224,"Wells, Austin","L","72.671726312",31.705440742968097,12.051839209021091,-5.8068845722672435,0.5285171102661597,0.016285336910885045,29.022686143674377,29.006400806763498,23.4175178066972,263
802139,"Wetherholt, JJ","L","72.585113897",31.8991011631192,13.179587877643831,2.5911738445328645,0.6446078431372548,-2.6797361448474577,30.3427451234325,33.022481268279954,26.95651420566396,408
682928,"Abrams, CJ","L","72.584447423",29.316766433745332,13.48545510055713,-6.798081965618257,0.6052009456264775,4.6353811333567885,32.69520062283952,28.059819489482734,29.51376662853322,423
650489,"Castro, Willi","R","72.567145788",37.09626625692068,9.366911239348724,-3.2614787893768407,0.515759312320917,0.03606962563841726,30.867188755835254,30.831119130196836,24.451734783893677,349
665750,"Taveras, Leody","R","72.538025889",32.66231755315249,7.616659032014989,-5.388968300407894,0.4268774703557312,6.045563664216574,32.491607329048946,26.44604366483237,27.2094000287356,253
607043,"Nimmo, Brandon","L","72.514426891",29.487444803456082,6.428959608310388,1.7112811918636144,0.5024875621890548,2.180507813759011,29.059782300406393,26.87927448664738,30.259509240659522,402
