"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
671218,"Ramos, Heliot",336,0.9056603773584906,243,"71.953062768",0.21428571428571433,0.2962962962962963,0.21428571428571427,0.13991769547325103,0.10119047619047619,"6.822612321",6,-8.426730731234858,,NaN,106,0.31547619047619047
608369,"Seager, Corey",311,0.9093567251461988,208,"71.894575145",0.13504823151125403,0.34615384615384615,0.2315112540192926,0.15865384615384615,0.10610932475884244,"6.693671479",12,-14.482833742687179,,NaN,102,0.3279742765273312
592626,"Pederson, Joc",266,0.8986486486486487,186,"71.871575263",0.19924812030075187,0.34408602150537637,0.24060150375939848,0.15053763440860216,0.10526315789473684,"7.476086429",6,-2.6522729495005666,,NaN,92,0.3458646616541353
680574,"McLain, Matt",323,0.9022346368715084,252,"71.866640898",0.15479876160990713,0.3373015873015873,0.2631578947368421,0.11507936507936507,0.08978328173374613,"7.068682074",6,-16.91798359827829,,NaN,128,0.39628482972136225
666969,"García, Adolis",373,0.9053398058252428,261,"71.745232574",0.26809651474530827,0.3486590038314176,0.24396782841823056,0.14942528735632185,0.10455764075067024,"7.702248284",8,-20.728137830876598,,NaN,124,0.3324396782841823
678662,"Tovar, Ezequiel",398,0.9024943310657596,279,"71.718317337",0.18341708542713564,0.26523297491039427,0.18592964824120603,0.0967741935483871,0.0678391959798995,"7.572311834",7,-15.346802565723277,,NaN,121,0.30402010050251255
571970,"Muncy, Max",301,0.9093655589123867,211,"71.711314751",0.11960132890365449,0.3459715639810427,0.2425249169435216,0.17061611374407584,0.11960132890365449,"6.978289369",3,-0.32638025097989054,,NaN,104,0.34551495016611294
593428,"Bogaerts, Xander",282,0.8980891719745223,222,"71.639840851",0.2375886524822695,0.33783783783783783,0.26595744680851063,0.13963963963963963,0.1099290780141844,"7.354360957",7,-0.8098679675114913,,NaN,119,0.4219858156028369
665019,"Clemens, Kody",302,0.9041916167664671,232,"71.607436325",0.11258278145695366,0.36637931034482757,0.2814569536423841,0.16379310344827586,0.12582781456953643,"7.08992596",6,-3.622885935981809,,NaN,110,0.36423841059602646
800050,"DeLauter, Chase",314,0.9075144508670521,271,"71.568949204",0.17834394904458606,0.3874538745387454,0.3343949044585987,0.16605166051660517,0.14331210191082802,"7.423483981",9,-8.543845829294359,,NaN,162,0.5159235668789809
641487,"Crawford, J.P.",292,0.9040247678018576,243,"71.565143938",0.1986301369863014,0.35802469135802467,0.2979452054794521,0.12757201646090535,0.10616438356164383,"7.389439726",1,-6.325834715706954,,NaN,132,0.4520547945205479
607208,"Turner, Trea",425,0.9100642398286938,315,"71.560959365",0.1905882352941177,0.3682539682539683,0.27294117647058824,0.10158730158730159,0.07529411764705882,"7.6722736",6,-18.66511257596707,,NaN,162,0.3811764705882353
